Time Stamp,PM2.5,PM10,CO,NO2,SO2,Ozone
2018-01-01 00:00:00,248.92,,0.0,45.68,36.38,
2018-01-01 01:00:00,241.68,,0.0,34.9,42.3,
2018-01-01 02:00:00,246.35,,0.0,29.02,45.02,
2018-01-01 03:00:00,204.8,,0.0,20.84,41.9,
2018-01-01 04:00:00,145.67,,0.0,32.71,39.8,
2018-01-01 05:00:00,130.57,,0.0,40.1,36.09,
2018-01-01 06:00:00,92.52,,0.0,39.89,32.43,
2018-01-01 07:00:00,83.6,,0.0,40.57,28.44,
2018-01-01 08:00:00,88.3,,0.0,38.88,23.78,
2018-01-01 09:00:00,109.83,,0.0,43.06,19.16,
2018-01-01 10:00:00,135.47,,0.0,99.97,19.13,
2018-01-01 11:00:00,202.6,,0.0,90.76,22.37,
2018-01-01 12:00:00,318.57,,0.0,68.22,28.75,
2018-01-01 13:00:00,289.63,,0.0,53.62,30.16,
2018-01-01 14:00:00,241.3,,0.0,40.38,25.53,
2018-01-01 15:00:00,204.9,,0.0,41.56,22.01,
2018-01-01 16:00:00,180.05,,0.0,50.53,19.85,
2018-01-01 17:00:00,187.0,,0.0,54.3,12.48,
2018-01-01 18:00:00,196.85,,0.0,41.33,9.26,
2018-01-01 19:00:00,210.8,,0.0,36.54,9.49,
2018-01-01 20:00:00,237.2,,0.0,30.61,15.98,
2018-01-01 21:00:00,258.15,,0.0,28.37,18.67,
2018-01-01 22:00:00,223.2,,0.0,24.89,19.15,
2018-01-01 23:00:00,167.77,,0.0,21.74,19.65,
2018-01-02 00:00:00,129.02,,0.0,18.5,17.55,
2018-01-02 01:00:00,93.67,,0.0,24.63,13.69,
2018-01-02 02:00:00,108.63,,0.0,28.47,10.91,
2018-01-02 03:00:00,102.48,,0.0,28.89,7.49,
2018-01-02 04:00:00,96.0,,0.0,24.04,4.21,
2018-01-02 05:00:00,96.6,,0.0,24.27,2.35,
2018-01-02 06:00:00,79.7,,0.0,22.28,1.64,
2018-01-02 07:00:00,71.27,,0.0,23.61,1.52,
2018-01-02 08:00:00,88.8,,0.0,33.56,2.31,
2018-01-02 09:00:00,116.3,,0.0,35.96,2.53,
2018-01-02 10:00:00,115.52,,0.0,54.18,5.45,
2018-01-02 11:00:00,163.7,,0.0,59.38,8.02,
2018-01-02 12:00:00,179.72,,0.0,48.41,10.17,
2018-01-02 13:00:00,198.6,,0.0,48.55,10.2,
2018-01-02 14:00:00,162.93,,0.0,54.44,10.33,
2018-01-02 15:00:00,189.3,,0.0,51.7,8.21,
2018-01-02 16:00:00,160.43,,0.0,53.14,6.1,
2018-01-02 17:00:00,170.3,,0.0,50.58,4.19,
2018-01-02 18:00:00,160.1,,0.0,39.3,2.87,
