Time Stamp,PM2.5,PM10,CO,NO2,SO2,Ozone
2019-01-01 00:00:00,330.65,,3.41,77.26,14.4,
2019-01-01 01:00:00,316.53,,2.09,65.91,14.76,
2019-01-01 02:00:00,297.23,,1.32,61.06,13.63,
2019-01-01 03:00:00,279.3,,1.08,50.74,13.04,
2019-01-01 04:00:00,258.45,,1.56,50.98,11.92,
2019-01-01 05:00:00,244.38,,1.7,47.15,13.05,
2019-01-01 06:00:00,255.15,,1.62,47.74,11.05,
2019-01-01 07:00:00,284.4,,1.47,60.27,10.22,
2019-01-01 08:00:00,299.35,,1.46,110.9,10.7,
2019-01-01 09:00:00,308.05,,1.5,124.22,10.82,
2019-01-01 10:00:00,300.62,,1.48,116.47,10.75,
2019-01-01 11:00:00,302.6,,1.68,79.58,13.71,
2019-01-01 12:00:00,289.02,,1.09,73.87,15.74,
2019-01-01 13:00:00,242.1,,0.49,39.84,8.8,
2019-01-01 14:00:00,180.2,,1.21,41.41,6.62,
2019-01-01 15:00:00,123.78,,1.32,44.93,8.57,
2019-01-01 16:00:00,166.9,,1.82,41.84,7.4,
2019-01-01 17:00:00,172.92,,2.0,59.07,6.34,
2019-01-01 18:00:00,165.52,,2.44,77.22,7.21,
2019-01-01 19:00:00,211.55,,2.9,95.3,8.93,
2019-01-01 20:00:00,230.35,,4.06,117.54,8.45,
2019-01-01 21:00:00,304.68,,6.34,137.54,13.76,
2019-01-01 22:00:00,374.53,,6.46,149.35,19.46,
2019-01-01 23:00:00,454.0,,6.48,124.36,26.98,
2019-01-02 00:00:00,508.75,,0.2,113.19,33.31,
2019-01-02 01:00:00,454.67,,0.0,101.08,32.06,
2019-01-02 02:00:00,529.52,,0.0,103.39,33.98,
2019-01-02 03:00:00,473.22,,0.0,82.64,34.19,
2019-01-02 04:00:00,429.2,,0.0,67.55,32.06,
2019-01-02 05:00:00,365.58,,0.0,52.57,29.48,
2019-01-02 06:00:00,307.12,,0.0,49.05,27.02,
2019-01-02 07:00:00,326.3,,0.54,57.65,25.15,
2019-01-02 08:00:00,392.78,,0.53,101.57,24.12,
2019-01-02 09:00:00,435.53,,1.0,171.93,25.38,
2019-01-02 10:00:00,449.6,,1.43,112.06,,
2019-01-02 11:00:00,386.6,,0.77,96.19,10.12,
2019-01-02 12:00:00,,,0.62,,8.64,
2019-01-02 13:00:00,194.7,,1.12,,9.32,
2019-01-02 14:00:00,189.03,,0.86,,6.48,
2019-01-02 15:00:00,166.5,,1.07,,6.31,
2019-01-02 16:00:00,167.53,,0.3,42.98,4.36,
2019-01-02 17:00:00,162.4,,0.67,40.33,3.43,
2019-01-02 18:00:00,175.13,,1.35,67.97,3.59,
2019-01-02 19:00:00,236.22,,2.11,106.23,4.35,
2019-01-02 20:00:00,242.0,,3.82,109.88,6.23,
2019-01-02 21:00:00,318.9,,0.36,106.9,8.53,
2019-01-02 22:00:00,330.25,,1.36,107.42,11.0,
2019-01-02 23:00:00,391.98,,1.34,96.6,13.58,
2019-01-03 00:00:00,443.5,,0.32,92.39,18.51,
2019-01-03 01:00:00,512.18,,1.35,82.17,18.9,
2019-01-03 02:00:00,532.55,,0.0,65.59,18.96,
2019-01-03 03:00:00,475.62,,0.0,72.4,18.22,
2019-01-03 04:00:00,420.03,,0.71,86.0,19.0,
2019-01-03 05:00:00,424.58,,0.68,68.13,16.58,
2019-01-03 06:00:00,415.43,,0.59,70.24,15.66,
2019-01-03 07:00:00,400.75,,0.51,84.45,14.28,
2019-01-03 08:00:00,386.5,,0.35,115.93,13.04,
2019-01-03 09:00:00,375.72,,0.33,134.13,11.91,
2019-01-03 10:00:00,401.8,,0.1,108.23,11.11,
2019-01-03 11:00:00,412.38,,0.0,44.95,10.55,
2019-01-03 12:00:00,312.87,,0.38,36.81,11.27,
2019-01-03 13:00:00,224.55,,0.11,46.91,9.12,
2019-01-03 14:00:00,199.53,,0.0,37.83,6.51,
2019-01-03 15:00:00,188.22,,0.06,32.47,5.43,
2019-01-03 16:00:00,193.27,,0.37,39.29,4.7,
2019-01-03 17:00:00,169.5,,0.8,54.5,4.37,
2019-01-03 18:00:00,191.05,,1.42,88.09,3.85,
2019-01-03 19:00:00,247.98,,1.61,101.92,3.91,
2019-01-03 20:00:00,283.83,,0.26,93.73,3.95,
2019-01-03 21:00:00,315.43,,0.08,83.24,4.45,
2019-01-03 22:00:00,306.9,,0.0,74.44,4.5,
2019-01-03 23:00:00,292.15,,0.0,75.85,5.07,
2019-01-04 00:00:00,305.25,,0.12,72.47,4.94,
2019-01-04 01:00:00,304.45,,0.7,59.43,5.01,
2019-01-04 02:00:00,295.35,,0.0,49.83,4.7,
2019-01-04 03:00:00,278.8,,0.0,34.9,4.51,
2019-01-04 04:00:00,258.08,,0.2,28.17,3.97,
2019-01-04 05:00:00,223.1,,0.24,32.21,3.39,
2019-01-04 06:00:00,206.55,,0.3,40.08,2.87,
2019-01-04 07:00:00,218.83,,0.49,42.03,2.7,
2019-01-04 08:00:00,212.0,,0.46,50.42,2.79,
2019-01-04 09:00:00,197.15,,0.15,61.66,4.95,
2019-01-04 10:00:00,202.7,,0.0,55.64,3.93,
2019-01-04 11:00:00,212.58,,0.9,50.68,3.23,
2019-01-04 12:00:00,233.25,,0.62,44.2,3.28,
2019-01-04 13:00:00,204.55,,0.49,39.41,4.22,
2019-01-04 14:00:00,196.9,,2.32,41.66,5.2,
2019-01-04 15:00:00,202.05,,3.35,51.76,4.02,
2019-01-04 16:00:00,209.8,,,74.51,2.27,
2019-01-04 17:00:00,240.97,,4.87,74.27,2.21,
2019-01-04 18:00:00,232.4,,6.07,73.57,2.61,
2019-01-04 19:00:00,282.65,,6.54,80.61,3.25,
2019-01-04 20:00:00,308.83,,7.17,99.75,5.24,
2019-01-04 21:00:00,368.22,,8.02,117.86,7.25,
2019-01-04 22:00:00,477.7,,5.05,84.02,8.51,
2019-01-04 23:00:00,420.8,,3.72,44.9,9.01,
2019-01-05 00:00:00,362.57,,3.48,45.16,8.38,
2019-01-05 01:00:00,340.08,,3.26,49.75,8.37,
2019-01-05 02:00:00,337.02,,3.1,51.22,8.59,
2019-01-05 03:00:00,308.52,,2.76,58.43,9.32,
2019-01-05 04:00:00,281.65,,1.29,43.68,7.08,
2019-01-05 05:00:00,266.2,,1.38,31.95,6.68,
2019-01-05 06:00:00,272.82,,1.97,38.62,6.59,
2019-01-05 07:00:00,256.0,,3.15,44.0,6.63,
2019-01-05 08:00:00,267.35,,1.52,65.27,6.31,
2019-01-05 09:00:00,286.07,,1.24,93.83,7.02,
2019-01-05 10:00:00,287.32,,0.45,53.17,8.17,
2019-01-05 11:00:00,243.1,,1.47,45.58,5.64,
2019-01-05 12:00:00,184.9,,0.67,31.2,5.24,
2019-01-05 13:00:00,136.5,,0.52,,5.58,
2019-01-05 14:00:00,134.95,,0.14,,4.6,
2019-01-05 15:00:00,110.42,,0.44,25.99,3.61,
2019-01-05 16:00:00,134.52,,0.64,31.36,3.55,
2019-01-05 17:00:00,124.98,,0.93,60.3,2.44,
2019-01-05 18:00:00,140.4,,1.91,94.98,2.06,
2019-01-05 19:00:00,205.8,,2.73,102.45,3.22,
2019-01-05 20:00:00,272.93,,2.91,,5.62,
2019-01-05 21:00:00,290.22,,3.36,,7.31,
2019-01-05 22:00:00,332.15,,2.13,,8.56,
2019-01-05 23:00:00,336.95,,0.11,,9.85,
2019-01-06 00:00:00,286.35,,1.07,,9.87,
2019-01-06 01:00:00,248.18,,0.89,,8.79,
2019-01-06 02:00:00,222.7,,0.92,,7.86,
2019-01-06 03:00:00,215.7,,0.74,,7.28,
2019-01-06 04:00:00,262.77,,0.88,,6.63,
2019-01-06 05:00:00,230.65,,0.66,,5.98,
2019-01-06 06:00:00,192.38,,0.58,28.03,4.9,
2019-01-06 07:00:00,151.02,,0.58,27.32,4.43,
2019-01-06 08:00:00,100.35,,0.82,29.4,3.84,
2019-01-06 09:00:00,125.0,,0.87,44.82,3.62,
2019-01-06 10:00:00,128.68,,1.31,53.33,3.54,
2019-01-06 11:00:00,152.85,,1.37,46.79,3.65,
2019-01-06 12:00:00,139.28,,0.46,22.35,3.71,
2019-01-06 13:00:00,121.45,,0.3,18.24,3.02,
2019-01-06 14:00:00,110.58,,0.2,18.89,2.66,
2019-01-06 15:00:00,112.37,,0.05,22.65,2.37,
2019-01-06 16:00:00,105.2,,0.65,38.46,4.08,
2019-01-06 17:00:00,134.1,,0.69,48.04,2.69,
2019-01-06 18:00:00,137.42,,1.19,55.68,1.74,
2019-01-06 19:00:00,178.12,,2.37,76.71,3.37,
2019-01-06 20:00:00,262.18,,1.73,89.49,4.7,
2019-01-06 21:00:00,249.47,,1.13,78.07,4.84,
2019-01-06 22:00:00,227.0,,0.59,62.34,5.0,
2019-01-06 23:00:00,214.2,,0.22,47.82,4.98,
2019-01-07 00:00:00,191.92,,0.56,47.95,5.08,
2019-01-07 01:00:00,178.1,,0.4,44.11,4.89,
2019-01-07 02:00:00,155.05,,0.31,47.31,5.93,
2019-01-07 03:00:00,159.45,,0.32,44.98,3.69,
2019-01-07 04:00:00,117.27,,0.64,42.18,3.55,
2019-01-07 05:00:00,146.65,,0.62,41.35,3.9,
2019-01-07 06:00:00,150.4,,0.59,39.73,5.33,
2019-01-07 07:00:00,134.4,,1.0,42.41,4.37,
2019-01-07 08:00:00,166.97,,0.79,53.52,3.44,
2019-01-07 09:00:00,166.8,,0.42,59.75,5.28,
2019-01-07 10:00:00,188.6,,0.02,60.69,4.03,
2019-01-07 11:00:00,178.4,,0.0,50.61,7.42,
2019-01-07 12:00:00,167.67,,0.34,44.53,13.02,
2019-01-07 13:00:00,133.02,,0.18,38.62,9.77,
2019-01-07 14:00:00,171.97,,0.23,27.89,7.62,
