Time Stamp,PM2.5,PM10,CO,NO2,SO2,Ozone
2021-01-01 00:00:00,284.47,378.83,3.32,39.27,10.67,0.64
2021-01-01 01:00:00,349.85,424.08,4.2,38.46,8.91,0.56
2021-01-01 02:00:00,397.8,416.99,3.79,35.2,9.12,0.53
2021-01-01 03:00:00,,,3.9,30.17,10.27,0.53
2021-01-01 04:00:00,,,3.79,27.98,10.48,0.5
2021-01-01 05:00:00,,,3.68,26.9,11.76,0.51
2021-01-01 06:00:00,,,2.63,27.66,13.42,0.52
2021-01-01 07:00:00,,,1.89,32.61,15.54,0.51
2021-01-01 08:00:00,309.7,353.15,0.73,31.65,14.22,0.51
2021-01-01 09:00:00,244.78,340.59,2.02,32.65,12.81,0.5
2021-01-01 10:00:00,216.05,403.3,2.19,75.55,12.23,0.6
2021-01-01 11:00:00,269.7,942.56,3.01,262.97,13.63,1.8
2021-01-01 12:00:00,356.02,628.53,1.62,142.39,12.76,2.95
2021-01-01 13:00:00,310.08,603.68,1.96,105.3,10.8,4.27
2021-01-01 14:00:00,285.05,546.78,1.96,115.94,11.23,5.72
2021-01-01 15:00:00,285.2,543.3,1.46,109.52,11.7,6.31
2021-01-01 16:00:00,270.97,,1.1,104.7,16.34,5.66
2021-01-01 17:00:00,218.4,,1.87,138.0,14.37,2.55
2021-01-01 18:00:00,230.55,,2.03,126.64,9.95,0.84
2021-01-01 19:00:00,226.72,395.57,2.38,102.5,11.38,0.67
2021-01-01 20:00:00,249.48,460.6,3.35,88.83,12.28,0.74
2021-01-01 21:00:00,303.4,796.44,3.76,95.53,13.36,0.81
2021-01-01 22:00:00,365.28,724.21,3.74,80.33,14.96,0.73
2021-01-01 23:00:00,387.98,731.51,1.99,115.74,15.59,0.69
2021-01-02 00:00:00,367.52,606.07,1.04,81.81,15.42,0.54
2021-01-02 01:00:00,314.7,393.0,2.1,79.69,10.84,0.5
2021-01-02 02:00:00,,,1.52,68.49,11.31,0.5
2021-01-02 03:00:00,,,0.7,82.3,11.64,0.52
2021-01-02 04:00:00,,,0.4,77.96,11.82,0.51
2021-01-02 05:00:00,,,1.65,78.94,11.41,0.51
2021-01-02 06:00:00,,,1.54,74.97,11.84,0.54
2021-01-02 07:00:00,,770.92,1.55,82.39,13.0,0.57
2021-01-02 08:00:00,,627.93,1.62,97.24,14.07,0.64
2021-01-02 09:00:00,,724.08,2.1,110.31,15.49,0.66
2021-01-02 10:00:00,322.7,,2.5,111.14,16.24,0.99
2021-01-02 11:00:00,135.52,323.22,1.68,114.53,16.74,1.37
2021-01-02 12:00:00,238.1,482.72,1.18,120.7,27.88,3.36
2021-01-02 13:00:00,261.32,480.07,1.22,82.52,38.68,9.7
2021-01-02 14:00:00,203.35,444.0,0.92,72.54,31.22,11.59
2021-01-02 15:00:00,193.02,403.25,0.66,99.07,31.72,7.14
2021-01-02 16:00:00,147.22,366.98,0.54,88.4,23.66,7.0
2021-01-02 17:00:00,185.58,373.74,1.77,117.6,21.54,2.81
2021-01-02 18:00:00,207.85,408.07,1.54,121.31,21.38,1.99
2021-01-02 19:00:00,224.35,420.26,1.58,128.12,17.86,1.34
2021-01-02 20:00:00,223.4,458.8,1.27,119.64,16.8,1.08
2021-01-02 21:00:00,195.58,461.91,1.65,107.24,14.92,0.97
2021-01-02 22:00:00,169.58,436.3,1.24,95.08,14.62,1.05
2021-01-02 23:00:00,199.02,407.64,1.07,108.97,14.24,0.8
2021-01-03 00:00:00,163.4,397.03,0.81,93.86,14.07,0.77
2021-01-03 01:00:00,148.45,382.85,1.35,90.97,11.95,0.68
2021-01-03 02:00:00,199.35,364.94,0.68,81.7,12.98,0.85
2021-01-03 03:00:00,171.55,345.04,0.49,81.14,13.71,0.85
2021-01-03 04:00:00,181.78,347.06,,64.61,13.24,0.86
2021-01-03 05:00:00,161.62,346.81,0.78,55.09,12.65,0.86
2021-01-03 06:00:00,129.3,332.22,0.71,51.4,12.64,0.8
2021-01-03 07:00:00,127.25,314.2,0.87,46.38,9.36,0.5
2021-01-03 08:00:00,152.55,293.6,0.91,51.38,10.57,1.18
2021-01-03 09:00:00,105.68,255.65,1.17,36.84,10.91,2.62
2021-01-03 10:00:00,83.9,183.54,1.37,50.36,10.81,2.0
2021-01-03 11:00:00,80.8,146.25,1.39,46.34,11.47,1.88
2021-01-03 12:00:00,65.95,145.76,1.24,56.06,11.67,1.76
2021-01-03 13:00:00,75.0,118.72,0.88,39.42,15.23,2.38
2021-01-03 14:00:00,55.92,112.25,0.46,42.35,15.62,2.5
2021-01-03 15:00:00,57.53,87.1,,26.24,14.1,3.06
2021-01-03 16:00:00,32.58,51.79,,29.5,15.4,2.88
2021-01-03 17:00:00,29.82,54.02,0.51,31.68,14.64,2.37
2021-01-03 18:00:00,17.1,39.59,0.51,46.01,14.64,1.15
2021-01-03 19:00:00,16.62,47.16,0.32,51.93,15.26,0.93
2021-01-03 20:00:00,40.62,69.3,,48.54,13.08,0.6
2021-01-03 21:00:00,63.3,72.19,1.05,40.42,10.46,0.92
2021-01-03 22:00:00,42.88,96.18,0.99,38.47,9.94,0.82
2021-01-03 23:00:00,37.8,94.89,0.73,37.51,9.85,0.86
2021-01-04 00:00:00,25.15,87.91,0.69,34.26,9.32,0.78
2021-01-04 01:00:00,17.85,69.23,1.13,35.13,10.47,0.5
2021-01-04 02:00:00,46.6,68.31,1.37,27.31,9.65,0.5
2021-01-04 03:00:00,61.72,95.84,1.14,26.18,9.2,0.5
2021-01-04 04:00:00,68.6,149.96,0.75,21.96,8.3,0.86
2021-01-04 05:00:00,54.6,99.26,0.86,19.22,6.7,0.7
2021-01-04 06:00:00,39.58,51.94,1.0,15.88,6.13,0.5
2021-01-04 07:00:00,36.8,60.98,1.19,12.85,8.17,0.5
2021-01-04 08:00:00,,,1.45,18.04,8.25,0.51
2021-01-04 09:00:00,72.5,88.02,1.16,34.09,11.18,1.15
2021-01-04 10:00:00,73.65,308.07,2.17,120.84,20.48,3.4
2021-01-04 11:00:00,135.95,243.56,2.07,80.07,49.21,8.61
2021-01-04 12:00:00,123.1,221.89,1.41,38.54,37.38,12.76
2021-01-04 13:00:00,68.82,99.6,0.45,32.25,27.62,13.46
2021-01-04 14:00:00,69.75,84.86,0.74,39.99,29.59,12.63
2021-01-04 15:00:00,61.95,115.86,0.71,46.4,29.48,9.29
2021-01-04 16:00:00,54.38,156.38,1.22,79.16,15.7,3.7
2021-01-04 17:00:00,102.3,365.95,1.54,100.88,14.0,0.94
2021-01-04 18:00:00,119.62,385.88,1.9,62.46,13.14,1.22
2021-01-04 19:00:00,142.22,153.99,0.66,35.51,10.18,4.4
2021-01-04 20:00:00,74.6,80.82,0.23,36.86,10.64,4.69
2021-01-04 21:00:00,75.4,124.22,0.31,29.18,10.85,5.22
2021-01-04 22:00:00,40.7,42.85,,19.8,10.26,7.1
2021-01-04 23:00:00,26.0,39.21,,24.57,9.29,6.05
2021-01-05 00:00:00,14.98,61.99,,26.31,7.4,5.1
2021-01-05 01:00:00,10.02,69.35,0.34,23.02,11.98,5.16
2021-01-05 02:00:00,11.9,96.66,0.19,17.28,10.74,5.03
