Time Stamp,PM2.5,PM10,CO,NO2,SO2,Ozone
2022-01-01 00:00:00,613.25,,,104.5,17.8,5.38
2022-01-01 01:00:00,684.0,892.0,,73.82,10.95,0.3
2022-01-01 02:00:00,615.25,916.5,,66.7,8.8,6.75
2022-01-01 03:00:00,739.0,950.0,,70.25,5.67,6.9
2022-01-01 04:00:00,596.5,801.5,,60.12,12.28,10.2
2022-01-01 05:00:00,481.0,727.75,,77.65,19.98,7.28
2022-01-01 06:00:00,341.75,725.5,,66.12,19.3,6.52
2022-01-01 07:00:00,275.25,602.5,,60.32,23.4,5.57
2022-01-01 08:00:00,273.0,558.25,,63.25,10.2,4.35
2022-01-01 09:00:00,267.5,520.0,,87.28,1.83,4.4
2022-01-01 10:00:00,284.25,539.0,,112.68,2.53,4.82
2022-01-01 11:00:00,292.25,567.5,,96.13,1.7,5.48
2022-01-01 12:00:00,251.5,462.75,,93.0,20.58,11.35
2022-01-01 13:00:00,220.25,409.5,,82.62,27.82,26.2
2022-01-01 14:00:00,197.5,425.75,,69.92,30.62,32.65
2022-01-01 15:00:00,180.5,431.0,,97.25,44.27,26.25
2022-01-01 16:00:00,183.75,431.25,,116.55,24.72,11.4
2022-01-01 17:00:00,200.0,480.25,1.97,137.18,22.4,4.92
2022-01-01 18:00:00,237.75,544.0,2.85,143.15,26.4,4.95
2022-01-01 19:00:00,346.5,,3.38,134.48,28.07,5.18
2022-01-01 20:00:00,386.75,,3.7,157.48,32.88,6.3
2022-01-01 21:00:00,421.25,,3.82,149.45,37.22,7.4
2022-01-01 22:00:00,583.25,,4.1,142.42,35.83,9.67
2022-01-01 23:00:00,773.5,,,101.95,39.5,9.93
2022-01-02 00:00:00,818.75,,3.53,71.05,19.88,16.1
2022-01-02 01:00:00,735.0,922.0,3.3,75.1,10.82,5.6
2022-01-02 02:00:00,641.5,894.5,2.15,65.25,2.0,5.32
2022-01-02 03:00:00,584.5,826.0,1.92,71.72,7.53,9.25
2022-01-02 04:00:00,540.0,824.5,1.7,72.47,4.38,11.05
2022-01-02 05:00:00,504.25,745.5,2.05,86.7,11.45,11.45
2022-01-02 06:00:00,493.25,841.0,1.62,69.45,12.23,9.45
2022-01-02 07:00:00,419.75,665.25,2.2,68.57,16.8,8.4
2022-01-02 08:00:00,389.5,663.5,1.23,79.28,10.82,5.92
2022-01-02 09:00:00,401.0,644.0,0.8,94.25,5.85,6.38
2022-01-02 10:00:00,393.0,614.5,0.7,117.8,35.8,5.88
2022-01-02 11:00:00,355.0,543.5,0.68,113.55,155.5,8.1
2022-01-02 12:00:00,307.5,478.25,0.62,78.92,47.12,18.4
2022-01-02 13:00:00,195.75,364.25,0.68,81.45,46.65,27.82
2022-01-02 14:00:00,149.5,342.5,0.62,67.45,33.65,36.83
2022-01-02 15:00:00,132.25,294.5,0.85,79.9,29.43,33.0
2022-01-02 16:00:00,119.0,277.0,0.6,106.5,20.83,14.25
2022-01-02 17:00:00,149.75,440.5,1.92,124.2,23.78,5.15
2022-01-02 18:00:00,199.25,642.75,2.55,134.82,23.85,5.1
2022-01-02 19:00:00,263.75,623.0,2.25,118.67,18.47,4.65
2022-01-02 20:00:00,386.25,566.0,3.43,131.62,37.35,9.12
2022-01-02 21:00:00,690.75,,3.9,132.3,45.58,6.02
2022-01-02 22:00:00,619.5,,3.85,149.1,45.95,6.4
2022-01-02 23:00:00,706.75,,4.2,121.7,36.77,3.75
2022-01-03 00:00:00,794.5,,2.38,92.65,20.08,4.82
2022-01-03 01:00:00,675.0,820.0,2.37,68.58,8.72,1.0
2022-01-03 02:00:00,527.0,794.75,2.0,76.75,4.1,4.08
2022-01-03 03:00:00,496.0,737.0,2.72,67.6,4.55,7.37
2022-01-03 04:00:00,537.5,752.25,1.95,62.9,10.8,6.35
2022-01-03 05:00:00,415.25,671.25,2.22,72.8,20.5,7.75
2022-01-03 06:00:00,367.5,795.75,2.35,58.18,24.5,6.32
2022-01-03 07:00:00,328.25,759.75,,77.88,24.43,5.57
2022-01-03 08:00:00,294.75,497.75,,62.22,13.05,4.05
2022-01-03 09:00:00,301.0,540.75,2.0,97.48,7.1,4.68
2022-01-03 10:00:00,332.0,549.0,2.08,120.72,11.58,4.45
2022-01-03 11:00:00,333.0,579.75,2.15,144.43,16.03,4.97
2022-01-03 12:00:00,314.75,568.0,2.42,123.42,24.28,10.6
2022-01-03 13:00:00,250.25,525.25,4.3,103.65,22.55,20.85
2022-01-03 14:00:00,168.0,376.25,,102.7,23.3,25.58
2022-01-03 15:00:00,159.25,381.5,,94.18,26.07,28.83
2022-01-03 16:00:00,124.0,260.0,,127.1,22.4,13.05
2022-01-03 17:00:00,208.0,577.0,,147.2,27.82,5.08
2022-01-03 18:00:00,229.0,632.0,,154.38,25.4,4.98
2022-01-03 19:00:00,313.25,797.0,,168.68,28.17,5.25
2022-01-03 20:00:00,377.0,875.0,,136.05,17.77,6.85
2022-01-03 21:00:00,372.75,867.5,,177.78,23.85,6.4
2022-01-03 22:00:00,431.75,845.0,,157.0,21.8,6.25
2022-01-03 23:00:00,475.0,889.0,,126.72,16.73,4.93
2022-01-04 00:00:00,471.75,844.0,,104.6,9.95,4.97
2022-01-04 01:00:00,468.67,708.75,,92.57,8.3,2.9
2022-01-04 02:00:00,430.33,660.25,,73.0,,3.58
2022-01-04 03:00:00,362.5,520.75,,65.4,,4.95
2022-01-04 04:00:00,359.0,529.0,,58.85,10.05,5.95
2022-01-04 05:00:00,350.67,534.0,1.67,66.92,21.58,6.75
2022-01-04 06:00:00,325.33,580.0,1.98,64.88,28.0,7.85
2022-01-04 07:00:00,284.5,556.5,1.62,68.58,25.63,6.95
2022-01-04 08:00:00,285.0,470.0,1.3,76.18,12.5,6.6
2022-01-04 09:00:00,340.5,537.75,1.27,117.85,13.15,6.4
2022-01-04 10:00:00,361.5,614.75,1.38,148.4,13.48,7.02
2022-01-04 11:00:00,366.25,720.5,1.28,153.25,11.77,5.9
2022-01-04 12:00:00,283.0,509.0,1.12,116.88,19.82,15.92
2022-01-04 13:00:00,173.5,363.5,0.88,88.28,16.03,23.7
2022-01-04 14:00:00,106.25,317.25,0.82,63.0,14.9,27.52
2022-01-04 15:00:00,88.67,304.25,0.82,95.0,16.03,20.47
2022-01-04 16:00:00,112.75,428.25,1.03,95.02,29.35,10.8
2022-01-04 17:00:00,134.25,545.75,1.68,96.62,22.32,4.42
2022-01-04 18:00:00,137.5,681.25,1.95,101.18,18.35,4.8
2022-01-04 19:00:00,161.0,847.0,2.47,95.38,21.03,5.68
2022-01-04 20:00:00,250.5,,2.97,113.28,22.67,7.0
2022-01-04 21:00:00,317.5,,3.48,124.48,33.48,6.9
2022-01-04 22:00:00,402.5,,3.82,138.18,37.62,8.15
2022-01-04 23:00:00,477.0,923.0,3.17,89.28,38.1,69.78
2022-01-05 00:00:00,570.0,923.0,2.48,77.58,16.32,30.22
2022-01-05 01:00:00,532.0,790.0,2.03,61.97,9.93,6.0
2022-01-05 02:00:00,509.75,769.5,1.95,51.05,8.7,4.25
2022-01-05 03:00:00,519.5,733.5,2.53,57.6,,7.95
2022-01-05 04:00:00,672.0,765.75,1.62,54.65,11.05,57.92
2022-01-05 05:00:00,422.75,597.25,1.6,46.82,20.12,30.35
2022-01-05 06:00:00,376.0,515.75,1.88,55.05,30.22,16.22
2022-01-05 07:00:00,417.5,610.5,2.15,66.55,28.23,27.38
2022-01-05 08:00:00,469.0,664.25,2.3,60.97,10.8,96.52
2022-01-05 09:00:00,473.0,659.75,2.42,67.48,5.92,93.0
2022-01-05 10:00:00,499.5,628.75,2.22,81.88,4.05,70.0
2022-01-05 11:00:00,488.75,571.25,1.72,101.32,3.4,34.22
2022-01-05 12:00:00,379.0,420.0,1.62,104.45,16.8,18.32
2022-01-05 13:00:00,319.0,340.75,1.7,100.28,25.33,20.02
2022-01-05 14:00:00,345.5,371.5,1.2,68.68,23.92,10.35
2022-01-05 15:00:00,184.0,204.25,0.82,49.78,23.97,5.62
2022-01-05 16:00:00,120.0,135.75,0.82,48.9,14.12,6.25
2022-01-05 17:00:00,170.5,194.75,0.88,46.72,3.47,8.15
2022-01-05 18:00:00,223.5,241.75,0.9,47.32,1.27,8.48
2022-01-05 19:00:00,226.75,250.0,1.0,48.82,,8.5
2022-01-05 20:00:00,230.0,245.0,1.27,44.63,11.92,9.22
2022-01-05 21:00:00,204.5,210.25,1.27,32.6,20.68,5.12
2022-01-05 22:00:00,150.25,154.25,1.65,30.22,21.05,7.0
2022-01-05 23:00:00,159.0,161.25,1.6,39.6,20.73,6.32
2022-01-06 00:00:00,143.75,151.0,1.37,31.08,7.85,7.68
2022-01-06 01:00:00,136.75,151.5,1.3,24.65,5.88,4.0
2022-01-06 02:00:00,149.5,173.0,1.2,17.45,6.3,4.8
2022-01-06 03:00:00,170.0,184.25,1.42,19.9,,7.9
2022-01-06 04:00:00,193.0,206.5,1.48,26.82,3.82,6.95
2022-01-06 05:00:00,195.0,220.0,1.48,25.5,12.2,7.35
2022-01-06 06:00:00,190.5,203.5,1.5,26.92,18.98,7.65
2022-01-06 07:00:00,192.5,200.25,1.52,31.0,20.47,5.95
2022-01-06 08:00:00,159.5,173.25,1.35,29.75,10.02,4.38
2022-01-06 09:00:00,131.25,156.75,1.3,27.92,1.9,6.95
2022-01-06 10:00:00,118.0,143.25,1.25,27.75,2.08,8.9
2022-01-06 11:00:00,122.75,142.0,1.2,24.2,4.5,12.0
2022-01-06 12:00:00,94.5,109.75,1.02,34.17,5.8,15.45
2022-01-06 13:00:00,68.25,84.0,1.42,29.3,8.4,19.45
2022-01-06 14:00:00,49.25,84.25,1.1,43.18,5.92,16.32
2022-01-06 15:00:00,54.0,95.25,0.88,44.32,5.5,14.48
2022-01-06 16:00:00,63.0,110.5,0.95,55.82,8.5,12.3
2022-01-06 17:00:00,78.25,149.25,1.02,68.38,8.85,8.48
