Time Stamp,PM2.5,PM10,CO,NO2,SO2,Ozone
2023-01-01 00:00:00,199.0,256.25,1.05,15.65,3.6666666666666665,1.3
2023-01-01 01:00:00,153.75,197.25,0.8500000000000001,15.45,3.425,1.5
2023-01-01 02:00:00,131.75,165.0,0.7,14.0,3.7,1.325
2023-01-01 03:00:00,118.0,142.75,0.55,15.525,3.25,1.3
2023-01-01 04:00:00,105.0,128.0,0.45,15.3,3.225,1.425
2023-01-01 05:00:00,98.75,119.5,0.475,16.0,3.5,1.05
2023-01-01 06:00:00,89.0,113.0,0.6499999999999999,15.025,3.325,1.2999999999999998
2023-01-01 07:00:00,90.75,118.0,0.7,14.55,3.55,1.375
2023-01-01 08:00:00,95.75,127.0,0.725,18.9,3.525,1.8
2023-01-01 09:00:00,93.75,139.25,0.625,33.15,3.325,2.7
2023-01-01 10:00:00,91.5,149.5,0.5,53.625,3.175,5.375
2023-01-01 11:00:00,96.25,157.0,0.475,33.35,3.25,9.375
2023-01-01 12:00:00,95.25,171.5,0.45,23.05,3.175,14.675
2023-01-01 13:00:00,90.0,160.0,0.4,18.6,3.3,22.925
2023-01-01 14:00:00,89.5,158.5,0.375,17.875,3.3,25.375
2023-01-01 15:00:00,87.0,159.0,0.325,16.45,3.125,30.3
2023-01-01 16:00:00,83.75,155.0,0.525,21.3,3.05,25.825
2023-01-01 17:00:00,89.25,219.25,1.4500000000000002,43.5,3.2750000000000004,3.375
2023-01-01 18:00:00,125.75,377.0,2.75,40.275,4.175,1.45
2023-01-01 19:00:00,193.75,500.5,4.3,35.45,5.75,1.7
2023-01-01 20:00:00,260.5,552.5,4.15,33.275,5.875,2.525
2023-01-01 21:00:00,346.25,611.25,4.6,28.575,6.05,2.15
2023-01-01 22:00:00,403.0,639.0,4.6,22.25,5.575,3.625
2023-01-01 23:00:00,398.0,562.25,3.85,18.2,5.025,2.15
2023-01-02 00:00:00,350.25,475.0,1.975,17.425,3.6666666666666665,2.3
2023-01-02 01:00:00,315.5,423.5,2.325,14.975,3.575,3.4
2023-01-02 02:00:00,331.75,421.0,1.5,18.3,4.0,3.925
2023-01-02 03:00:00,287.5,342.75,1.35,20.85,3.5,3.0
2023-01-02 04:00:00,260.0,283.0,0.525,22.45,2.875,6.375
2023-01-02 05:00:00,244.75,300.75,0.375,24.15,2.525,9.15
2023-01-02 06:00:00,242.5,321.5,0.7,22.975,2.575,13.05
2023-01-02 07:00:00,239.75,336.25,0.75,27.3,2.425,14.7
2023-01-02 08:00:00,247.75,355.25,0.725,43.025,2.775,13.925
2023-01-02 09:00:00,264.5,381.25,0.6333333333333333,68.39999999999999,2.6333333333333333,13.0
2023-01-02 10:00:00,292.75,398.5,0.575,53.25,2.775,10.5
2023-01-02 11:00:00,299.0,385.0,0.6,48.15,2.85,13.925
2023-01-02 12:00:00,300.5,397.75,0.925,46.6,2.55,21.025
2023-01-02 13:00:00,335.25,455.5,1.275,53.25,2.725,14.7
2023-01-02 14:00:00,370.0,507.25,1.2,44.675,2.35,16.025
2023-01-02 15:00:00,348.5,469.75,0.925,34.175,2.675,22.425
2023-01-02 16:00:00,304.25,427.5,1.05,36.45,2.575,15.475
2023-01-02 17:00:00,317.5,465.5,1.35,41.575,2.725,7.45
2023-01-02 18:00:00,319.5,463.75,1.3,33.425,2.9,2.7
2023-01-02 19:00:00,270.0,373.0,1.325,28.7,3.15,1.475
2023-01-02 20:00:00,272.0,362.5,1.3,29.525,3.225,1.375
2023-01-02 21:00:00,250.25,327.75,1.2999999999999998,28.025,3.0,1.475
2023-01-02 22:00:00,250.0,321.5,1.25,23.925,2.775,1.15
2023-01-02 23:00:00,251.75,329.0,1.175,23.175,2.875,1.425
2023-01-03 00:00:00,243.0,322.0,1.175,20.35,2.6333333333333333,1.275
2023-01-03 01:00:00,256.0,330.5,1.225,19.35,2.45,1.5
2023-01-03 02:00:00,254.0,331.75,1.1,18.6,2.2,1.275
2023-01-03 03:00:00,237.75,316.75,1.0,18.775,2.65,1.275
2023-01-03 04:00:00,235.5,337.25,0.675,18.875,2.9,1.475
2023-01-03 05:00:00,246.5,371.25,0.425,25.2,2.925,2.175
2023-01-03 06:00:00,270.0,389.25,0.65,29.65,2.875,1.55
2023-01-03 07:00:00,279.75,388.5,0.775,26.8,3.0,1.4
2023-01-03 08:00:00,268.75,390.5,0.7,26.475,3.0,1.6
2023-01-03 09:00:00,257.75,382.5,0.75,28.425,3.225,2.025
2023-01-03 10:00:00,264.25,376.0,0.7,27.225,3.3,4.225
2023-01-03 11:00:00,269.5,365.5,0.7,26.975,2.975,6.275
2023-01-03 12:00:00,276.0,385.5,0.6499999999999999,24.575,2.925,9.175
2023-01-03 13:00:00,287.0,408.75,0.6,25.45,2.825,14.4
2023-01-03 14:00:00,301.25,420.0,0.6,22.95,2.525,23.425
2023-01-03 15:00:00,289.5,411.75,0.525,20.85,2.1666666666666665,24.175
2023-01-03 16:00:00,255.0,373.75,0.55,21.0,1.925,16.625
2023-01-03 17:00:00,238.75,340.75,0.75,30.275,2.175,5.6
2023-01-03 18:00:00,259.5,377.25,0.75,22.2,2.775,5.15
2023-01-03 19:00:00,315.0,437.25,0.8,26.675,2.975,3.875
2023-01-03 20:00:00,331.75,459.75,0.95,26.75,3.15,2.175
2023-01-03 21:00:00,296.25,421.75,1.125,24.6,2.975,1.225
2023-01-03 22:00:00,270.0,398.5,0.9,22.025,2.775,1.3
