Time Stamp,PM2.5,PM10,CO,NO2,SO2,Ozone
2022-01-01 00:00:00,310.5,445.25,2.9,31.75,1.97,1.58
2022-01-01 01:00:00,349.75,460.5,3.2,32.72,2.38,1.6
2022-01-01 02:00:00,336.5,453.0,1.7,35.4,1.5,1.6
2022-01-01 03:00:00,244.75,311.5,1.5,34.15,1.0,1.4
2022-01-01 04:00:00,213.0,264.25,1.4,32.85,1.63,1.38
2022-01-01 05:00:00,199.25,262.75,1.38,31.0,1.68,1.2
2022-01-01 06:00:00,194.0,275.0,1.58,28.6,2.25,1.2
2022-01-01 07:00:00,197.0,319.25,1.6,32.1,2.3,1.33
2022-01-01 08:00:00,198.25,353.25,1.28,38.0,1.53,1.75
2022-01-01 09:00:00,180.5,339.75,1.25,40.25,1.48,4.25
2022-01-01 10:00:00,202.5,360.0,1.23,35.75,1.63,12.12
2022-01-01 11:00:00,218.75,305.5,1.02,25.4,2.08,29.45
2022-01-01 12:00:00,217.25,311.0,1.0,24.72,3.27,45.28
2022-01-01 13:00:00,215.0,319.5,0.93,19.92,3.5,58.88
2022-01-01 14:00:00,212.5,286.25,0.98,22.58,5.05,66.62
2022-01-01 15:00:00,205.25,307.0,0.95,26.88,5.7,70.68
2022-01-01 16:00:00,207.25,354.5,1.17,51.12,5.3,36.85
2022-01-01 17:00:00,218.5,464.5,2.0,63.18,3.6,5.92
2022-01-01 18:00:00,252.75,609.0,3.2,65.8,4.53,1.25
2022-01-01 19:00:00,301.5,750.5,4.8,49.78,5.38,1.35
2022-01-01 20:00:00,367.25,939.75,4.8,44.92,4.4,1.55
2022-01-01 21:00:00,439.0,916.75,4.55,46.32,4.28,1.45
2022-01-01 22:00:00,427.5,813.0,3.98,34.52,2.92,1.52
2022-01-01 23:00:00,413.0,630.5,3.35,34.28,2.72,1.32
2022-01-02 00:00:00,374.75,498.0,3.2,23.75,1.83,1.48
2022-01-02 01:00:00,400.5,492.5,2.77,27.08,1.0,1.2
2022-01-02 02:00:00,404.5,478.25,2.5,30.8,0.6,1.4
2022-01-02 03:00:00,438.25,501.75,1.8,33.97,0.38,1.25
2022-01-02 04:00:00,376.0,437.75,1.32,31.8,0.8,1.3
2022-01-02 05:00:00,268.5,330.0,1.27,28.78,0.95,1.25
2022-01-02 06:00:00,255.5,329.75,1.45,24.1,0.92,1.48
2022-01-02 07:00:00,287.75,408.0,1.97,26.08,1.68,1.35
2022-01-02 08:00:00,272.0,427.25,1.82,36.17,1.17,1.48
2022-01-02 09:00:00,264.25,399.75,1.38,41.18,0.45,3.1
2022-01-02 10:00:00,250.0,340.0,1.42,46.2,0.6,7.3
2022-01-02 11:00:00,276.75,357.75,1.23,35.48,0.8,22.98
2022-01-02 12:00:00,266.5,338.5,1.03,23.85,4.2,46.03
2022-01-02 13:00:00,229.5,306.5,1.0,22.95,5.15,58.98
2022-01-02 14:00:00,204.25,300.75,1.02,26.72,6.4,58.38
2022-01-02 15:00:00,203.0,317.25,1.0,24.52,5.52,68.97
2022-01-02 16:00:00,195.0,324.0,1.08,34.7,3.5,57.42
2022-01-02 17:00:00,201.33,395.75,2.25,67.95,2.52,2.58
2022-01-02 18:00:00,228.75,605.25,2.9,66.55,3.2,1.0
2022-01-02 19:00:00,245.5,561.25,2.93,59.78,2.58,1.48
2022-01-02 20:00:00,301.25,542.5,3.92,54.85,2.57,1.7
2022-01-02 21:00:00,375.75,708.5,3.4,50.48,2.45,1.42
2022-01-02 22:00:00,320.5,604.25,2.9,38.25,1.68,1.2
2022-01-02 23:00:00,302.5,442.5,2.5,34.9,1.23,1.48
2022-01-03 00:00:00,307.0,389.0,2.4,28.75,1.27,1.33
2022-01-03 01:00:00,302.5,364.75,2.03,25.58,0.98,1.4
2022-01-03 02:00:00,294.75,358.0,1.7,35.2,0.4,1.2
2022-01-03 03:00:00,294.25,347.0,1.35,33.32,0.12,1.4
2022-01-03 04:00:00,235.25,280.75,1.27,31.3,0.83,1.2
2022-01-03 05:00:00,216.75,265.75,1.28,30.33,1.27,1.4
2022-01-03 06:00:00,214.25,288.0,1.45,30.6,1.23,1.3
2022-01-03 07:00:00,217.5,335.5,1.43,30.52,1.5,1.4
2022-01-03 08:00:00,226.0,389.75,1.78,38.38,1.63,1.75
2022-01-03 09:00:00,254.0,445.75,1.42,42.12,1.38,4.4
2022-01-03 10:00:00,252.5,487.25,1.4,43.7,1.7,11.08
2022-01-03 11:00:00,258.25,389.5,1.2,33.2,2.17,27.52
2022-01-03 12:00:00,224.75,345.25,1.02,23.65,2.77,46.0
2022-01-03 13:00:00,191.25,286.25,1.0,21.78,3.3,60.3
2022-01-03 14:00:00,174.5,274.0,0.9,21.45,3.42,67.15
2022-01-03 15:00:00,151.33,267.5,0.95,23.9,3.65,70.4
2022-01-03 16:00:00,160.5,299.5,1.12,43.52,3.47,44.88
2022-01-03 17:00:00,183.5,425.5,2.52,70.68,3.52,5.28
2022-01-03 18:00:00,218.75,698.75,4.12,66.38,4.58,1.08
2022-01-03 19:00:00,260.0,821.0,4.9,61.88,4.85,1.35
2022-01-03 20:00:00,338.0,889.0,,60.47,4.3,1.42
2022-01-03 21:00:00,382.5,940.25,4.85,52.53,3.75,1.55
2022-01-03 22:00:00,376.0,895.25,3.43,47.38,2.58,1.27
2022-01-03 23:00:00,341.25,616.0,2.2,45.0,0.7,1.03
2022-01-04 00:00:00,300.25,433.0,1.92,40.62,1.73,1.25
2022-01-04 01:00:00,359.5,461.0,1.63,36.8,1.52,1.4
2022-01-04 02:00:00,364.0,445.0,1.9,40.4,2.1,1.5
2022-01-04 03:00:00,328.0,416.0,1.65,31.82,1.72,1.58
2022-01-04 04:00:00,295.25,364.0,1.42,30.05,0.77,1.3
2022-01-04 05:00:00,279.75,349.0,1.62,29.08,1.3,1.58
2022-01-04 06:00:00,288.25,390.0,2.0,29.9,1.52,1.52
2022-01-04 07:00:00,295.33,470.0,2.23,40.25,2.32,1.38
2022-01-04 08:00:00,299.0,582.0,2.38,44.58,2.63,1.67
2022-01-04 09:00:00,324.5,710.0,1.82,50.53,2.42,3.0
2022-01-04 10:00:00,312.25,542.0,1.58,48.55,2.75,9.8
2022-01-04 11:00:00,276.75,432.0,1.2,39.55,3.12,25.08
2022-01-04 12:00:00,214.0,307.0,0.88,27.7,3.03,40.5
2022-01-04 13:00:00,136.5,251.0,0.9,27.55,1.58,50.4
2022-01-04 14:00:00,133.0,262.0,0.95,35.4,2.68,48.62
2022-01-04 15:00:00,108.25,282.0,0.82,29.62,3.8,46.98
2022-01-04 16:00:00,83.5,216.0,1.12,39.92,6.63,38.3
2022-01-04 17:00:00,113.5,425.0,3.3,66.7,5.22,1.68
2022-01-04 18:00:00,173.5,963.0,4.08,60.65,5.2,1.62
2022-01-04 19:00:00,216.5,857.0,4.9,52.58,5.45,1.9
2022-01-04 20:00:00,267.25,968.0,,48.48,6.3,1.72
2022-01-04 21:00:00,323.25,,,46.12,7.15,1.8
2022-01-04 22:00:00,345.0,,,41.5,4.78,1.67
2022-01-04 23:00:00,336.5,699.0,4.9,43.72,4.02,1.5
2022-01-05 00:00:00,307.75,528.0,4.82,41.08,3.1,1.78
2022-01-05 01:00:00,296.0,427.0,4.43,35.03,2.85,1.9
2022-01-05 02:00:00,292.0,429.5,4.6,38.7,2.9,1.85
2022-01-05 03:00:00,295.75,431.5,4.45,27.4,3.0,2.22
2022-01-05 04:00:00,301.5,425.0,4.5,30.35,3.37,2.88
2022-01-05 05:00:00,341.5,456.0,3.12,40.98,2.97,2.53
2022-01-05 06:00:00,356.25,485.0,2.92,36.4,2.38,3.52
2022-01-05 07:00:00,389.25,582.0,3.4,36.95,2.65,7.6
2022-01-05 08:00:00,424.25,626.0,3.72,37.33,2.7,11.05
2022-01-05 09:00:00,415.0,554.25,3.53,44.1,2.45,6.2
2022-01-05 10:00:00,365.5,442.75,2.62,53.3,1.3,2.62
2022-01-05 11:00:00,346.25,414.75,2.97,62.03,1.62,5.72
2022-01-05 12:00:00,352.25,410.75,2.0,60.5,1.57,3.95
2022-01-05 13:00:00,251.0,285.25,2.07,65.78,1.4,2.82
2022-01-05 14:00:00,239.5,270.0,1.7,60.65,0.9,4.2
2022-01-05 15:00:00,238.0,269.75,1.1,36.93,0.68,7.7
2022-01-05 16:00:00,150.5,171.25,0.75,31.9,0.4,6.98
2022-01-05 17:00:00,81.75,98.25,0.9,34.38,0.6,6.48
2022-01-05 18:00:00,117.75,134.75,1.22,39.17,0.8,6.48
2022-01-05 19:00:00,194.0,218.0,1.43,33.9,0.8,8.4
2022-01-05 20:00:00,226.0,252.0,1.37,30.88,1.7,8.95
2022-01-05 21:00:00,213.25,234.25,1.2,23.98,1.82,10.22
2022-01-05 22:00:00,176.0,192.5,1.15,26.3,1.78,6.33
2022-01-05 23:00:00,151.25,171.25,0.98,24.75,1.48,8.45
2022-01-06 00:00:00,145.5,161.25,0.88,24.0,0.9,8.8
2022-01-06 01:00:00,127.5,138.5,0.8,20.58,0.75,8.3
2022-01-06 02:00:00,102.75,111.0,0.7,16.7,0.9,10.1
2022-01-06 03:00:00,95.0,104.0,0.72,15.45,0.82,10.28
2022-01-06 04:00:00,102.5,114.5,0.88,18.7,1.1,7.32
2022-01-06 05:00:00,138.5,160.5,1.0,22.05,1.45,4.62
2022-01-06 06:00:00,166.0,193.5,1.22,22.55,1.37,5.12
2022-01-06 07:00:00,207.5,239.75,1.3,21.25,1.3,9.45
2022-01-06 08:00:00,202.75,225.25,1.3,18.25,0.8,11.52
2022-01-06 09:00:00,189.75,207.25,1.28,21.48,0.92,12.5
2022-01-06 10:00:00,176.5,191.25,1.2,20.5,1.0,19.67
2022-01-06 11:00:00,156.25,174.25,1.05,20.08,1.2,24.9
2022-01-06 12:00:00,121.0,165.5,1.0,18.27,1.4,30.7
2022-01-06 13:00:00,98.75,162.0,0.9,17.73,1.37,37.4
2022-01-06 14:00:00,83.75,168.0,0.88,20.17,1.3,29.3
2022-01-06 15:00:00,77.5,202.0,0.92,21.62,1.1,24.12
2022-01-06 16:00:00,80.0,202.25,1.0,27.85,1.2,16.78
2022-01-06 17:00:00,84.75,223.0,1.2,31.78,1.08,11.38
2022-01-06 18:00:00,100.75,241.0,1.98,41.48,1.65,1.52
2022-01-06 19:00:00,131.5,271.25,1.93,40.3,1.72,1.18
2022-01-06 20:00:00,126.0,248.5,1.72,36.9,1.33,1.22
2022-01-06 21:00:00,124.0,233.75,1.8,35.45,1.65,1.23
2022-01-06 22:00:00,127.5,229.0,1.7,33.1,1.45,1.2
2022-01-06 23:00:00,121.0,186.75,1.1,28.78,1.18,2.72
2022-01-07 00:00:00,96.75,141.75,0.8,17.45,1.4,11.68
2022-01-07 01:00:00,97.75,118.75,0.8,14.92,1.7,15.4
2022-01-07 02:00:00,105.0,125.25,0.7,11.9,1.3,17.65
2022-01-07 03:00:00,107.25,127.0,0.7,10.8,1.72,19.8
2022-01-07 04:00:00,94.0,117.75,0.7,10.88,1.67,19.35
2022-01-07 05:00:00,86.75,110.5,0.72,14.4,1.52,15.22
2022-01-07 06:00:00,87.25,125.25,0.85,15.02,1.52,10.9
2022-01-07 07:00:00,100.25,150.75,0.97,15.72,1.6,9.07
2022-01-07 08:00:00,100.5,164.5,1.08,15.62,1.2,6.93
2022-01-07 09:00:00,95.75,169.75,1.18,17.38,1.1,7.57
2022-01-07 10:00:00,85.75,157.5,1.08,17.53,1.5,10.48
2022-01-07 11:00:00,83.25,132.5,1.05,17.73,1.32,12.6
2022-01-07 12:00:00,78.25,111.0,1.0,15.42,1.77,13.8
2022-01-07 13:00:00,78.0,127.25,1.0,15.73,2.0,14.25
2022-01-07 14:00:00,71.5,136.0,0.88,16.62,2.2,21.02
2022-01-07 15:00:00,57.75,122.0,0.82,16.88,2.05,24.7
2022-01-07 16:00:00,45.5,106.75,0.75,17.6,1.5,23.55
2022-01-07 17:00:00,39.0,84.75,0.95,23.45,1.68,16.58
2022-01-07 18:00:00,47.0,112.75,1.27,29.62,1.7,8.22
2022-01-07 19:00:00,64.5,144.5,1.27,31.95,1.58,4.28
2022-01-07 20:00:00,68.75,134.75,1.1,28.58,1.7,7.0
